ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,ADM4_EN,ADM4_PCODE
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Kou,KH060203,Kampong Kou Kraom,KH06020302
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Kou,KH060203,Khsach Chi Ros,KH06020303
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Kou,KH060203,Bou Pueng,KH06020304
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Kou,KH060203,Kaoh Krob Bay,KH06020305
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Kampong Svay,KH06020401
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Tiem Chas,KH06020402
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Tnaot,KH06020403
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Enteak Komar,KH06020404
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Chong Prey,KH06020405
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Prey Preah,KH06020406
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Ta Paong,KH06020407
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Ta Am,KH06020408
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Chrang Kraham,KH06020409
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Ou Sala,KH06020410
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Anlong Krasang,KH06020411
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kampong Svay,KH060204,Souchey,KH06020412
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Ni Pich,KH060205,Nipech ka,KH06020501
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Ni Pich,KH060205,Nipech Kha,KH06020502
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Ni Pich,KH060205,Doun Chhuk,KH06020503
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Phat Sanday,KH060206,Kampong Chamlang,KH06020601
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Phat Sanday,KH060206,Phat Sanday,KH06020602
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Phat Sanday,KH060206,Neang Sav,KH06020603
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Phat Sanday,KH060206,Tuol Neang Sav,KH06020604
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Phat Sanday,KH060206,Kaoh Ta Pov,KH06020605
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Prasat,KH06020701
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Balang,KH06020702
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Tang Krouch,KH06020703
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Veal,KH06020704
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Chey,KH06020705
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Slaeng Khpos,KH06020706
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Sari,KH06020707
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Sampov Meas,KH06020708
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Kbel,KH06020709
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Ampil,KH06020710
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,San Kor Ka,KH06020711
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,San Kor Kha,KH06020712
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Krasang Ka,KH06020713
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Sann Kor,KH060207,Krasang Kha,KH06020714
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Trach,KH06020801
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Ta Ream,KH06020802
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Ruessei Cheah,KH06020803
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Pou,KH06020804
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Prey Pras,KH06020805
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Boeng Andaeng,KH06020806
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Ta Am,KH06020807
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Tbaeng Ka,KH06020808
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Tbaeng Kha,KH06020809
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Bakong,KH06020810
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Tram Khla,KH06020811
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Srangae,KH06020812
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Ou Ambaeng,KH06020813
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Phlong,KH06020814
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Tbaeng,KH060208,Chheu Teal,KH06020815
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Prey Preal Ka,KH06020901
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Prey Preal Kha,KH06020902
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Prasat,KH06020903
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Rung,KH06020904
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Romeang Ngoab,KH06020905
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Snao,KH06020906
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Trapeang Thma,KH06020907
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Voa Yeav,KH06020908
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Thnal Baek,KH06020909
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Trapeang Prolit,KH06020910
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Kouk Nguon,KH06020911
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Krasang,KH06020912
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Lvea Choum,KH06020913
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Samraong,KH06020914
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Trapeang Ruessei,KH06020915
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Serei Vongs,KH06020916
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Lvey,KH06020917
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Trapeang Chambak,KH06020918
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Ou Rumdeng,KH06020919
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Trapeang Russei,KH060209,Thnal Baek Ka,KH06020920
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kdei Dong,KH060210,Kdei Doung,KH06021001
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kdei Dong,KH060210,Peam Kraeng,KH06021002
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kdei Dong,KH060210,Ou Sambuor,KH06021003
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Kdei Dong,KH060210,Slaeng,KH06021004
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Prey Kuy,KH06021101
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Anlong Louk,KH06021102
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Sambuor,KH06021103
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Bendei,KH06021104
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Pren,KH06021105
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Kampong Krabei,KH06021106
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Svay Khlouk,KH06021107
Cambodia,KH,Kampong Thom,KH06,Kampong Svay ,KH0602,Prey Kuy,KH060211,Prey Kuy Ka,KH06021108
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Domrei ChoanKhla,KH060301,Ballangk  Kaeut,KH06030101
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Domrei ChoanKhla,KH060301,Ballangk Lech,KH06030102
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Domrei ChoanKhla,KH060301,Pou Bak Ka,KH06030103
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Domrei ChoanKhla,KH060301,Damrei Choan Khla,KH06030104
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Muoy,KH06030201
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Pir,KH06030202
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Bei,KH06030203
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Buon,KH06030204
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Pram,KH06030205
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Prammuoy,KH06030206
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Thum,KH060302,Phum Ti Prampir,KH06030207
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Roteah,KH060303,Kampong Thum,KH06030301
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Roteah,KH060303,Kampong Roteh,KH06030302
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Ou Konthor,KH060304,Preaek Sbov,KH06030401
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Ou Konthor,KH060304,Ou Kanthor Tboung,KH06030402
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Ou Konthor,KH060304,Ou Kanthor Cheung,KH06030403
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Ou Konthor,KH060304,Boeng Leas,KH06030404
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Krabao,KH060306,Snaeng Krabei,KH06030601
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Krabao,KH060306,Stueng Saen,KH06030602
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Kampong Krabao,KH060306,Kampong Krabau,KH06030603
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Prey Tahou,KH060308,Sla Kaet,KH06030801
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Prey Tahou,KH060308,Kdei,KH06030802
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Prey Tahou,KH060308,Prey Ta Hu,KH06030803
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Achar Leak,KH060309,Krachab,KH06030901
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Achar Leak,KH060309,Achar Leak,KH06030902
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Achar Leak,KH060309,Prey Banlech,KH06030903
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Roluos,KH06031001
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Pramat Dei,KH06031002
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Kampong Samraong,KH06031003
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Pou Saen Snay,KH06031004
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Pou Ta Un,KH06031005
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Trapeang Veaeng,KH06031006
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Srayov Cheung,KH06031007
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Srayov Tboung,KH06031008
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Puk Yuk,KH06031009
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Mneav,KH06031010
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Chambak,KH06031011
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Kamraeng,KH06031012
Cambodia,KH,Kampong Thom,KH06,Stueng Saen ,KH0603,Sroyouv,KH060310,Roka,KH06031013
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Doung,KH06040101
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Kokor,KH06040102
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Kruor,KH06040103
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Ta Mom,KH06040104
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Krabau,KH06040105
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Kruos,KH06040106
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Dang Phdiek,KH06040107
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Daung,KH060401,Dang Ta Aek,KH06040108
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Sangvat,KH06040201
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Kraya Cheung,KH06040202
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Kraya Tboung,KH06040203
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Baray,KH06040204
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Anlong Chuor,KH06040205
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Kroya,KH060402,Bos Thum,KH06040206
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Trapeang Knong,KH06040301
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Srama,KH06040302
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Phdiek,KH06040303
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Prey Mari,KH06040304
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Kranhung,KH06040305
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Prohut,KH06040306
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Smaonh,KH06040307
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Phann Nheum,KH060403,Sochol,KH06040308
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Sakream Cheung,KH06040401
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Veal Thnal,KH06040402
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Ou Khsang,KH06040403
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Prich,KH06040404
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Srae Veal,KH06040405
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Ou Angkor,KH06040406
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Trapeang Pring,KH06040407
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Kanteak,KH06040408
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Veal Chas,KH06040409
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Peam Atit,KH06040410
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Sakream,KH060404,Sakream Tboung,KH06040411
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Trapeang Kraol,KH06040501
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Bos Veaeng,KH06040502
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Ruessei Douch,KH06040503
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Srae,KH06040504
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Chamnar,KH06040505
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Ou Krouch,KH06040506
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Sala Visai,KH06040507
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Andas,KH06040508
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Trapeang Phdiek,KH06040509
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Trapeang Thma,KH06040510
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Bos Sramaoch,KH06040511
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Veal Lpeak,KH06040512
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Khmak,KH06040513
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Talaek,KH06040514
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Dang Anteak,KH06040515
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Chey,KH06040516
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Kokir,KH06040517
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Kvan Tieng,KH06040518
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Salavisai,KH060405,Sala Popel,KH06040519
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Samakki,KH060406,Thmei,KH06040601
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Samakki,KH060406,Trach,KH06040602
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Samakki,KH060406,Kampeut,KH06040603
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Samakki,KH060406,Chan Serei,KH06040604
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Samakki,KH060406,Samraong,KH06040605
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Chonlus,KH06040701
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Mreak Ka,KH06040702
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Mreak Kha,KH06040703
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Krapeu,KH06040704
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Tuol Kreul,KH06040705
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Thum,KH06040706
Cambodia,KH,Kampong Thom,KH06,Prasat Balangk ,KH0604,Toul Kreul,KH060407,Thnal,KH06040707
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Aksar Krahay,KH06050101
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Serei Sokha,KH06050102
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Chhuk Boeng,KH06050103
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Chhuk Stueng,KH06050104
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,S'ier,KH06050105
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Chhuk Kruos,KH06050106
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Anlong Slaeng,KH06050107
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Boeng Khvaek,KH06050108
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Krabau,KH06050109
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Kamping Ta Kong,KH06050110
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Ta Aok,KH06050111
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Prasat,KH06050112
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Veal Veaeng,KH06050113
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Anlong Khtum,KH06050114
Cambodia,KH,Kampong Thom,KH06,Prasat Sambour ,KH0605,Chouk,KH060501,Tuek Andoung,KH06050115
